// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-06-30;16:10:31;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-09-12;09:49:17;16.4922;1.0;274.681;35.1943;0.75
5;2024-09-12;09:49:23;16.4877;1.0;299.349;35.1972;1.0
5;2024-09-12;09:49:25;16.4854;1.0;290.969;35.197;1.25
5;2024-09-12;09:49:27;16.4751;1.0;314.876;35.1974;1.5
5;2024-09-12;09:49:30;16.4657;1.0;311.554;35.1959;1.75
5;2024-09-12;09:49:32;16.4594;1.0;260.252;35.1999;2.0
5;2024-09-12;09:49:34;16.4563;1.0;226.565;35.2015;2.25
5;2024-09-12;09:49:37;16.4561;1.0;198.792;35.2033;2.5
5;2024-09-12;09:49:40;16.4498;1.0;181.699;35.203;2.75
5;2024-09-12;09:49:43;16.4477;1.0;159.905;35.2018;3.0
5;2024-09-12;09:49:45;16.4432;1.0;149.135;35.2044;3.25
5;2024-09-12;09:49:48;16.442;1.0;147.379;35.2049;3.5
5;2024-09-12;09:49:50;16.4428;1.0;149.167;35.2051;3.75
5;2024-09-12;09:49:53;16.4418;1.0;176.411;35.2045;4.0
5;2024-09-12;09:49:56;16.4412;1.0;226.357;35.2061;4.25
5;2024-09-12;09:49:59;16.4419;1.0;239.804;35.2064;4.5
5;2024-09-12;09:50:02;16.4404;1.0;279.407;35.207;4.75
5;2024-09-12;09:50:05;16.4399;1.0;295.5;35.2073;5.0
5;2024-09-12;09:50:08;16.4396;1.0;253.294;35.2075;5.25
5;2024-09-12;09:50:11;16.4392;1.0;218.516;35.2083;5.5
5;2024-09-12;09:50:14;16.4391;1.0;194.435;35.2084;5.75
5;2024-09-12;09:50:17;16.4393;1.0;198.468;35.2089;6.0
5;2024-09-12;09:50:20;16.4405;1.0;200.851;35.2087;6.25
5;2024-09-12;09:50:23;16.4418;1.0;195.685;35.2085;6.5
5;2024-09-12;09:50:27;16.4428;1.0;187.323;35.209;6.75
5;2024-09-12;09:50:30;16.4428;1.0;186.563;35.21;7.0
5;2024-09-12;09:50:34;16.4437;1.0;175.921;35.2095;7.25
5;2024-09-12;09:50:37;16.4407;1.0;172.202;35.2111;7.5
5;2024-09-12;09:50:41;16.4439;1.0;158.289;35.2104;7.75
5;2024-09-12;09:50:45;16.4399;1.0;148.654;35.2118;8.0
