// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-06-30;16:10:34;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-09-12;09:58:55;16.4567;1.0;632.852;35.099;0.75
5;2024-09-12;09:58:52;16.4558;1.0;537.767;35.1079;1.0
5;2024-09-12;09:58:48;16.4547;1.0;716.281;35.1244;1.25
5;2024-09-12;09:58:41;16.4549;1.0;468.543;35.1585;1.5
5;2024-09-12;09:58:33;16.4559;1.0;849.812;35.1773;1.75
5;2024-09-12;09:58:30;16.4545;1.0;517.589;35.1888;2.0
5;2024-09-12;09:55:25;16.4584;1.0;344.567;35.2006;2.25
5;2024-09-12;09:53:27;16.454;1.0;448.689;35.1953;2.5
5;2024-09-12;09:52:13;16.4492;1.0;218.198;35.1761;2.75
5;2024-09-12;09:52:10;16.4486;1.0;207.146;35.1818;3.0
5;2024-09-12;09:52:08;16.4478;1.0;188.4;35.1874;3.25
5;2024-09-12;09:52:04;16.4473;1.0;172.566;35.1917;3.5
5;2024-09-12;09:52:02;16.4463;1.0;162.249;35.1973;3.75
5;2024-09-12;09:51:59;16.4458;1.0;197.296;35.2007;4.0
5;2024-09-12;09:51:56;16.4458;1.0;274.009;35.2044;4.25
5;2024-09-12;09:51:54;16.4459;1.0;322.154;35.2069;4.5
5;2024-09-12;09:51:51;16.4458;1.0;331.399;35.2087;4.75
5;2024-09-12;09:51:49;16.4459;1.0;267.074;35.2104;5.0
5;2024-09-12;09:51:47;16.4454;1.0;166.267;35.2122;5.25
5;2024-09-12;09:51:44;16.445;1.0;133.649;35.213;5.5
5;2024-09-12;09:51:42;16.445;1.0;142.427;35.2135;5.75
5;2024-09-12;09:51:39;16.4454;1.0;162.815;35.2137;6.0
5;2024-09-12;09:51:36;16.4451;1.0;167.382;35.2138;6.25
5;2024-09-12;09:51:33;16.4456;1.0;192.761;35.2133;6.5
5;2024-09-12;09:51:29;16.4462;1.0;202.54;35.2132;6.75
5;2024-09-12;09:51:22;16.4454;1.0;190.253;35.214;7.0
5;2024-09-12;09:51:16;16.4457;1.0;180.48;35.2169;7.25
5;2024-09-12;09:51:12;16.4457;1.0;162.588;35.2174;7.5
5;2024-09-12;09:51:08;16.4482;1.0;138.15;35.2149;7.75
5;2024-09-12;09:51:03;16.4491;1.0;111.315;35.2147;8.0
5;2024-09-12;09:50:59;16.4513;1.0;111.267;35.215;8.25
