// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-06-30;12:50:27;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-08-02;14:23:13;17.4691;2.0;457.143;35.0171;0.75
5;2024-08-02;14:23:15;17.4608;2.0;431.674;35.0158;1.0
5;2024-08-02;14:23:17;17.4525;2.0;402.461;35.0282;1.25
5;2024-08-02;14:23:19;17.4386;2.0;370.48;35.0332;1.5
5;2024-08-02;14:23:21;17.4342;2.0;342.529;35.0361;1.75
5;2024-08-02;14:23:26;17.4267;2.0;319.337;35.0462;2.0
5;2024-08-02;14:23:30;17.4272;2.0;295.011;35.0505;2.25
5;2024-08-02;14:23:33;17.4096;2.0;268.182;35.0493;2.5
5;2024-08-02;14:23:35;17.3919;2.0;256.165;35.0535;2.75
5;2024-08-02;14:23:38;17.3944;2.0;248.05;35.0504;3.0
5;2024-08-02;14:23:43;17.3898;2.0;231.434;35.0562;3.25
5;2024-08-02;14:23:47;17.3906;2.0;214.44;35.0543;3.5
5;2024-08-02;14:23:50;17.3909;3.0;197.957;35.0555;3.75
5;2024-08-02;14:23:52;17.3911;2.0;190.711;35.0547;4.0
5;2024-08-02;14:23:59;17.3933;2.0;178.78;35.0557;4.25
5;2024-08-02;14:24:03;17.3927;3.0;169.104;35.0556;4.5
5;2024-08-02;14:24:05;17.3925;2.0;158.147;35.0564;4.75
5;2024-08-02;14:24:08;17.393;2.0;149.05;35.0629;5.0
5;2024-08-02;14:24:13;17.3915;2.0;132.817;35.0582;5.25
5;2024-08-02;14:24:17;17.3911;2.0;119.483;35.0553;5.5
5;2024-08-02;14:24:19;17.3901;2.0;109.652;35.0539;5.75
5;2024-08-02;14:24:22;17.3928;3.0;102.185;35.0575;6.0
5;2024-08-02;14:24:26;17.3949;2.0;97.948;35.061;6.25
5;2024-08-02;14:24:31;17.3964;2.0;92.205;35.0585;6.5
5;2024-08-02;14:24:34;17.3951;2.0;91.734;35.0567;6.75
5;2024-08-02;14:24:38;17.3953;2.0;86.841;35.0558;7.0
5;2024-08-02;14:24:41;17.3917;2.0;83.829;35.0545;7.25
5;2024-08-02;14:24:47;17.3779;2.0;79.658;35.0593;7.5
5;2024-08-02;14:24:50;17.3742;2.0;75.557;35.0601;7.75
5;2024-08-02;14:24:54;17.3714;2.0;70.702;35.0596;8.0
5;2024-08-02;14:24:59;17.3654;2.0;66.914;35.059;8.25
5;2024-08-02;14:25:03;17.3617;2.0;63.476;35.0621;8.5
5;2024-08-02;14:25:06;17.3671;2.0;59.905;35.0624;8.75
