// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-06-30;12:50:14;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-06-26;07:08:52;16.2999;1.0;249.105;34.7287;0.75
5;2024-06-26;07:08:48;16.2964;1.0;352.059;34.7226;1.0
5;2024-06-26;07:08:44;16.2944;1.0;482.727;34.7324;1.25
5;2024-06-26;07:08:41;16.2916;1.0;386.979;34.7414;1.5
5;2024-06-26;07:08:38;16.2891;1.0;343.638;34.7495;1.75
5;2024-06-26;07:08:35;16.2885;1.0;449.349;34.7547;2.0
5;2024-06-26;07:08:32;16.2878;1.0;317.79;34.7578;2.25
5;2024-06-26;07:08:29;16.2879;1.0;340.687;34.7589;2.5
5;2024-06-26;07:08:25;16.2878;1.0;274.629;34.7596;2.75
5;2024-06-26;07:08:21;16.2867;1.0;221.281;34.7616;3.0
5;2024-06-26;07:08:17;16.2867;1.0;171.0;34.7615;3.25
5;2024-06-26;07:08:06;16.2873;2.0;180.429;34.7633;3.5
5;2024-06-26;07:07:55;16.2904;2.0;189.354;34.7674;3.75
5;2024-06-26;07:07:52;16.2931;1.0;183.307;34.7649;4.0
5;2024-06-26;07:07:49;16.2937;2.0;166.122;34.767;4.25
5;2024-06-26;07:07:46;16.2941;2.0;128.292;34.7682;4.5
5;2024-06-26;07:07:42;16.2921;2.0;129.46;34.769;4.75
5;2024-06-26;07:07:39;16.2913;2.0;153.839;34.7681;5.0
5;2024-06-26;07:07:36;16.2889;2.0;114.468;34.7733;5.25
5;2024-06-26;07:07:32;16.2889;2.0;71.122;34.7744;5.5
5;2024-06-26;07:07:28;16.2885;2.0;77.855;34.7751;5.75
5;2024-06-26;07:07:25;16.2884;2.0;105.299;34.7731;6.0
5;2024-06-26;07:07:21;16.289;1.0;102.344;34.7694;6.25
5;2024-06-26;07:07:18;16.2875;2.0;93.141;34.7776;6.5
5;2024-06-26;07:07:15;16.2849;1.0;79.129;34.7785;6.75
5;2024-06-26;07:07:12;16.2834;1.0;75.798;34.776;7.0
5;2024-06-26;07:07:09;16.2832;1.0;80.339;34.7807;7.25
5;2024-06-26;07:07:06;16.283;1.0;75.583;34.7781;7.5
5;2024-06-26;07:07:02;16.2831;1.0;71.398;34.774;7.75
5;2024-06-26;07:06:59;16.2815;1.0;67.172;34.7798;8.0
5;2024-06-26;07:06:56;16.2796;1.0;61.722;34.7787;8.25
5;2024-06-26;07:06:52;16.2773;1.0;54.289;34.7794;8.5
5;2024-06-26;07:06:49;16.275;1.0;50.135;34.7838;8.75
5;2024-06-26;07:06:46;16.274;1.0;47.327;34.7847;9.0
5;2024-06-26;07:06:36;16.2757;1.0;43.75;34.7926;9.25
