// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-07-01;11:12:09;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-07-03;14:03:53;16.4195;1.0;512.714;34.929;0.75
5;2024-07-03;14:03:55;16.4023;1.0;445.204;34.9258;1.0
5;2024-07-03;14:03:57;16.3987;1.0;403.277;34.9213;1.25
5;2024-07-03;14:03:59;16.4044;1.0;373.95;34.9151;1.5
5;2024-07-03;14:04:01;16.4072;1.0;339.667;34.9026;1.75
5;2024-07-03;14:04:03;16.4038;1.0;310.084;34.9188;2.0
5;2024-07-03;14:05:22;16.4078;1.0;351.645;34.9002;2.25
5;2024-07-03;14:05:43;16.4026;1.0;341.155;34.8957;2.5
5;2024-07-03;14:05:45;16.3978;1.0;316.485;34.8979;2.75
5;2024-07-03;14:05:47;16.3955;1.0;286.912;34.9024;3.0
5;2024-07-03;14:05:49;16.3901;1.0;266.209;34.8982;3.25
5;2024-07-03;14:05:51;16.3793;1.0;247.915;34.9045;3.5
5;2024-07-03;14:05:53;16.3775;2.0;238.381;34.9088;3.75
5;2024-07-03;14:05:55;16.3702;1.0;224.232;34.9078;4.0
5;2024-07-03;14:05:57;16.3685;1.0;214.708;34.9104;4.25
5;2024-07-03;14:06:00;16.3697;1.0;200.355;34.9095;4.5
5;2024-07-03;14:06:02;16.3706;1.0;186.72;34.9097;4.75
5;2024-07-03;14:06:04;16.3706;1.0;173.228;34.9109;5.0
5;2024-07-03;14:06:06;16.3707;1.0;158.339;34.9103;5.25
5;2024-07-03;14:06:09;16.37;1.0;145.856;34.9122;5.5
5;2024-07-03;14:06:11;16.3694;1.0;129.472;34.9107;5.75
5;2024-07-03;14:06:13;16.369;1.0;117.883;34.9124;6.0
5;2024-07-03;14:06:16;16.367;1.0;106.954;34.9123;6.25
5;2024-07-03;14:06:18;16.3668;1.0;98.142;34.9133;6.5
5;2024-07-03;14:06:20;16.3665;1.0;92.03;34.9125;6.75
5;2024-07-03;14:06:23;16.3663;1.0;89.091;34.9138;7.0
5;2024-07-03;14:06:26;16.3659;1.0;91.456;34.9155;7.25
5;2024-07-03;14:06:29;16.3669;1.0;96.028;34.9155;7.5
5;2024-07-03;14:06:31;16.3675;1.0;92.409;34.9152;7.75
5;2024-07-03;14:06:34;16.3668;1.0;80.329;34.9149;8.0
5;2024-07-03;14:06:37;16.3665;1.0;69.113;34.916;8.25
5;2024-07-03;14:06:40;16.3663;1.0;64.045;34.916;8.5
5;2024-07-03;14:06:43;16.3674;1.0;59.041;34.9158;8.75
5;2024-07-03;14:06:45;16.3681;1.0;55.88;34.9153;9.0
