// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-07-01;11:12:09;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-07-03;14:09:49;16.3968;1.0;297.343;34.8612;0.75
5;2024-07-03;14:09:46;16.3919;1.0;286.685;34.8711;1.0
5;2024-07-03;14:09:44;16.3858;1.0;275.57;34.8861;1.25
5;2024-07-03;14:09:41;16.3866;1.0;275.906;34.8895;1.5
5;2024-07-03;14:09:39;16.3831;1.0;255.574;34.8968;1.75
5;2024-07-03;14:09:36;16.3825;1.0;254.032;34.9007;2.0
5;2024-07-03;14:09:33;16.3815;1.0;237.808;34.9033;2.25
5;2024-07-03;14:09:31;16.3804;1.0;226.859;34.9046;2.5
5;2024-07-03;14:09:29;16.3795;1.0;220.867;34.9053;2.75
5;2024-07-03;14:09:27;16.3788;1.0;210.354;34.9054;3.0
5;2024-07-03;14:09:25;16.3788;1.0;206.61;34.9057;3.25
5;2024-07-03;14:09:17;16.3767;1.0;186.167;34.9071;3.5
5;2024-07-03;14:09:04;16.3758;1.0;172.825;34.9075;3.75
5;2024-07-03;14:08:47;16.3769;1.0;182.548;34.9077;4.0
5;2024-07-03;14:08:45;16.3764;1.0;175.781;34.9101;4.25
5;2024-07-03;14:08:43;16.3761;1.0;158.319;34.9103;4.5
5;2024-07-03;14:08:40;16.376;1.0;141.119;34.912;4.75
5;2024-07-03;14:08:38;16.3756;1.0;128.564;34.9111;5.0
5;2024-07-03;14:08:36;16.3739;2.0;120.785;34.9105;5.25
5;2024-07-03;14:08:32;16.372;1.0;111.839;34.9113;5.5
5;2024-07-03;14:08:27;16.3725;1.0;103.864;34.9147;5.75
5;2024-07-03;14:08:25;16.3717;1.0;98.907;34.9161;6.0
5;2024-07-03;14:08:23;16.371;2.0;92.062;34.9154;6.25
5;2024-07-03;14:08:20;16.3708;1.0;87.097;34.9153;6.5
5;2024-07-03;14:08:18;16.3706;1.0;81.614;34.9155;6.75
5;2024-07-03;14:08:15;16.3703;1.0;77.412;34.914;7.0
5;2024-07-03;14:08:13;16.3701;1.0;73.129;34.9132;7.25
5;2024-07-03;14:08:11;16.3702;1.0;70.637;34.9147;7.5
5;2024-07-03;14:08:08;16.3694;1.0;68.751;34.9178;7.75
5;2024-07-03;14:08:05;16.3697;1.0;67.706;34.916;8.0
5;2024-07-03;14:08:03;16.3704;1.0;67.927;34.9159;8.25
5;2024-07-03;14:08:01;16.3716;1.0;66.638;34.9165;8.5
5;2024-07-03;14:07:58;16.3726;1.0;55.739;34.9151;8.75
5;2024-07-03;14:07:54;16.3725;1.0;33.789;34.8576;9.0
5;2024-07-03;14:07:48;16.3729;1.0;10.04;34.9139;9.25
