// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-07-01;11:12:01;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-06-10;06:27:45;15.5071;2.0;123.651;34.5477;0.75
5;2024-06-10;06:27:41;15.5071;2.0;118.191;34.5566;1.0
5;2024-06-10;06:27:39;15.5068;2.0;111.798;34.5654;1.25
5;2024-06-10;06:27:35;15.5073;2.0;107.443;34.5807;1.5
5;2024-06-10;06:27:32;15.5075;2.0;100.797;34.5882;1.75
5;2024-06-10;06:27:29;15.5078;2.0;92.937;34.5971;2.0
5;2024-06-10;06:27:26;15.5082;2.0;90.316;34.6005;2.25
5;2024-06-10;06:27:23;15.5086;2.0;81.306;34.6025;2.5
5;2024-06-10;06:27:20;15.5078;2.0;71.297;34.603;2.75
5;2024-06-10;06:27:13;15.5062;2.0;58.793;34.6039;3.0
5;2024-06-10;06:27:07;15.5064;2.0;59.871;34.6041;3.25
5;2024-06-10;06:26:58;15.5069;2.0;61.609;34.6045;3.5
5;2024-06-10;06:26:55;15.5071;2.0;55.502;34.6052;3.75
5;2024-06-10;06:26:52;15.5074;2.0;46.503;34.607;4.0
5;2024-06-10;06:26:50;15.5073;2.0;41.117;34.6071;4.25
5;2024-06-10;06:26:47;15.5077;2.0;38.842;34.6072;4.5
5;2024-06-10;06:26:44;15.5081;2.0;36.591;34.6072;4.75
5;2024-06-10;06:26:41;15.5083;2.0;35.344;34.6067;5.0
5;2024-06-10;06:26:38;15.5087;2.0;33.219;34.6078;5.25
5;2024-06-10;06:26:35;15.5093;2.0;31.885;34.6066;5.5
5;2024-06-10;06:26:32;15.5103;2.0;31.05;34.6062;5.75
5;2024-06-10;06:26:30;15.5114;2.0;30.286;34.6065;6.0
5;2024-06-10;06:26:27;15.5119;2.0;29.607;34.6069;6.25
5;2024-06-10;06:26:25;15.5124;2.0;28.395;34.6069;6.5
5;2024-06-10;06:26:22;15.5129;2.0;26.684;34.6072;6.75
5;2024-06-10;06:26:19;15.5132;2.0;24.766;34.6089;7.0
5;2024-06-10;06:26:16;15.5122;2.0;22.275;34.609;7.25
5;2024-06-10;06:26:14;15.5103;2.0;21.27;34.6077;7.5
