// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-07-01;11:12:01;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-06-10;06:24:55;15.5057;2.0;115.068;34.5892;0.75
5;2024-06-10;06:24:57;15.505;2.0;101.325;34.5924;1.0
5;2024-06-10;06:25:00;15.5054;2.0;92.895;34.5959;1.25
5;2024-06-10;06:25:03;15.5056;2.0;85.218;34.596;1.5
5;2024-06-10;06:25:06;15.5055;2.0;81.524;34.5975;1.75
5;2024-06-10;06:25:08;15.5051;2.0;73.695;34.6;2.0
5;2024-06-10;06:25:12;15.5075;2.0;67.35;34.5994;2.25
5;2024-06-10;06:25:15;15.5079;2.0;62.329;34.5984;2.5
5;2024-06-10;06:25:17;15.5075;2.0;57.54;34.5984;2.75
5;2024-06-10;06:25:20;15.5052;2.0;56.261;34.6;3.0
5;2024-06-10;06:25:23;15.5045;2.0;53.497;34.6004;3.25
5;2024-06-10;06:25:25;15.5046;2.0;49.979;34.6016;3.5
5;2024-06-10;06:25:28;15.5045;2.0;46.364;34.6027;3.75
5;2024-06-10;06:25:30;15.5046;2.0;44.009;34.6041;4.0
5;2024-06-10;06:25:32;15.5048;2.0;40.709;34.6053;4.25
5;2024-06-10;06:25:35;15.505;2.0;38.373;34.6056;4.5
5;2024-06-10;06:25:39;15.5057;2.0;35.789;34.6078;4.75
5;2024-06-10;06:25:43;15.5063;2.0;33.403;34.6071;5.0
5;2024-06-10;06:25:46;15.5086;2.0;31.41;34.6048;5.25
5;2024-06-10;06:25:49;15.5092;2.0;29.487;34.6063;5.5
5;2024-06-10;06:25:52;15.5093;2.0;27.843;34.6067;5.75
5;2024-06-10;06:25:54;15.5092;2.0;26.232;34.6062;6.0
5;2024-06-10;06:25:57;15.5095;2.0;24.681;34.6055;6.25
5;2024-06-10;06:26:00;15.5099;2.0;23.126;34.6056;6.5
5;2024-06-10;06:26:03;15.5094;2.0;22.138;34.6067;6.75
5;2024-06-10;06:26:06;15.5089;2.0;20.787;34.6084;7.0
5;2024-06-10;06:26:10;15.5095;2.0;20.175;34.6081;7.25
