// Creator: RBR Ltd.
// Create time: 2025-07-01T09:11:58
// Instrument model firmware and serialID: RBRmaestro³ 1.148 231853
// Sample period: 0.5 second
// Processing history:
//	/home/epoirier/Documents/PROJETS/2025/Proc_RBR_Somlit/summer_2024/temp/231853_20240624_1036_somlit_23_20240610.rsk opened using pyRSKtools v1.1.1.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, temperature1, dissolved_o2_concentration, par, ph, chlorophyll-a, fdom, turbidity, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity, dissolved_o2_saturation. Hold points were treated with interp.
//	Depth calculated using the TEOS-10 library and a latitude of 48.35 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Remove loops with the threshold of 0.05 m/s.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Depth calculated using the TEOS-10 library and a latitude of 45.0 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomaly derived using the TEOS-10 library.
//	Binned with respect to depth using [0.625 7.25 ] boundaries with [0.25] m bin size.
// Comment: down CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    temperature1(°C),    dissolved_o2_concentration(µmol/L),    par(µMol/m²/s),    ph(pH_units),    chlorophyll-a(ug/l),    fdom(ppb),    turbidity(FTU),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2024-06-10T06:24:55.100,    42.960411834716794,    15.5056640625,    15.51319932937622,    275.4043823242188,    115.06799926757813,    8.667869186401367,    2.0944000720977782,    4.497550201416016,    0.7001899838447571,    0.75,    34.58924479694006,    25.54726499835251,    d
2024-06-10T06:24:57.750,    42.96332931518555,    15.504989624023438,    15.512174606323242,    274.9064178466797,    101.32536697387695,    8.667213916778564,    2.1470000743865967,    4.557500123977661,    0.7445499897003174,    1.0,    34.592356172135126,    25.549819956787132,    d
2024-06-10T06:25:00.500,    42.96780014038086,    15.505419921875,    15.511509418487549,    274.7906433105469,    92.89474639892578,    8.667571067810059,    2.314700126647949,    4.57000036239624,    0.7333199739456177,    1.25,    34.59590241712911,    25.552462018622645,    d
2024-06-10T06:25:03.500,    42.96828079223633,    15.505635579427084,    15.511549552281698,    274.44776407877606,    85.2181167602539,    8.66766103108724,    2.04883348941803,    4.54716698328654,    0.6989333232243856,    1.5,    34.59604380875927,    25.55253140760063,    d
2024-06-10T06:25:06.000,    42.96979522705078,    15.505455017089844,    15.511312007904053,    274.4824676513672,    81.52389526367188,    8.667418479919434,    2.19950008392334,    4.523500323295593,    0.677587479352951,    1.75,    34.59748123171961,    25.5536854913546,    d
2024-06-10T06:25:08.750,    42.97238985697428,    15.505121866861979,    15.510966221491495,    274.67316182454425,    73.69490178426106,    8.668005148569742,    2.1905834674835205,    4.4556669394175215,    0.813433309396108,    2.0,    34.59999680909157,    25.555706022714464,    d
2024-06-10T06:25:12.100,    42.97417984008789,    15.50750732421875,    15.513089656829834,    274.50706787109374,    67.34999542236328,    8.668076324462891,    2.024000096321106,    4.481800174713134,    0.6827799916267395,    2.25,    34.59940926942538,    25.554729206708544,    d
2024-06-10T06:25:15.000,    42.97348556518555,    15.507867431640625,    15.51358938217163,    274.91270751953124,    62.32899627685547,    8.66778621673584,    2.1835000991821287,    4.427200222015381,    0.6467700004577637,    2.5,    34.59835879906965,    25.553849523804637,    d
2024-06-10T06:25:17.750,    42.97330665588379,    15.507537841796875,    15.51328718662262,    274.86932373046875,    57.539795875549316,    8.667873859405518,    2.136250078678131,    4.447250247001648,    0.6589499861001968,    2.75,    34.59840336976639,    25.55396478371796,    d
2024-06-10T06:25:20.700,    42.972859954833986,    15.50518798828125,    15.511079502105712,    275.01866455078124,    56.2611328125,    8.66816062927246,    2.0969000816345216,    4.446700191497802,    0.7401599764823914,    3.0,    34.59996609789553,    25.555701743127837,    d
2024-06-10T06:25:23.250,    42.97277879714966,    15.504547119140625,    15.510636806488037,    275.0587158203125,    53.496538162231445,    8.668365478515625,    2.2500001192092896,    4.417375087738037,    0.7777124792337418,    3.25,    34.60036055666713,    25.556156916270595,    d
2024-06-10T06:25:25.500,    42.97430419921875,    15.504583740234375,    15.510839748382569,    274.9751892089844,    49.97931060791016,    8.668073844909667,    2.271200108528137,    4.406400203704834,    0.6720399975776672,    3.5,    34.6015961724508,    25.55710890639075,    d
2024-06-10T06:25:28.000,    42.975659942626955,    15.504547119140625,    15.5107497215271,    275.98228759765624,    46.363931274414064,    8.668423461914063,    2.1613001346588137,    4.3987000465393065,    0.7288299798965454,    3.75,    34.60273125657335,    25.55800094336819,    d
2024-06-10T06:25:30.250,    42.97734260559082,    15.504585266113281,    15.510749340057373,    276.148193359375,    44.00931167602539,    8.668651580810547,    2.1572501063346863,    4.403625249862671,    0.6610125005245209,    4.0,    34.604133569770596,    25.559078622514107,    d
2024-06-10T06:25:32.750,    42.97902170817057,    15.504831949869791,    15.510799407958984,    275.67834218343097,    40.70918528238932,    8.668514251708984,    2.204583466053009,    4.402000109354655,    0.6778416434923807,    4.25,    34.60531076049292,    25.559939722955278,    d
2024-06-10T06:25:35.700,    42.979635620117186,    15.505029296875,    15.511179685592651,    275.9478271484375,    38.37251358032226,    8.668677711486817,    2.103800106048584,    4.386400127410889,    0.6758399844169617,    4.5,    34.605599145496356,    25.560125409005103,    d
2024-06-10T06:25:39.750,    42.98283004760742,    15.5057373046875,    15.511636912822723,    275.9319076538086,    35.789236545562744,    8.669010162353516,    2.3505626022815704,    4.389125168323517,    0.7614812329411507,    4.75,    34.60775458627781,    25.561634643720822,    d
2024-06-10T06:25:43.250,    42.98271497090658,    15.50628662109375,    15.512549638748169,    276.47931416829425,    33.4033203125,    8.669016679128012,    2.1794167359670005,    4.385583559672038,    0.6573499838511149,    5.0,    34.60706781262487,    25.560991839787295,    d
2024-06-10T06:25:46.000,    42.98262252807617,    15.508602905273438,    15.514719676971435,    275.9040954589844,    31.409912109375,    8.668656730651856,    2.2064001083374025,    4.388700294494629,    0.7325599789619446,    5.25,    34.6048443190481,    25.55877139821455,    d
2024-06-10T06:25:49.000,    42.9849488394601,    15.509207589285714,    15.515549659729004,    275.01783534458707,    29.48697008405413,    8.667943545750209,    2.2170000757489885,    4.4155716214861185,    0.6843571237155369,    5.5,    34.60629922641457,    25.55976533718831,    d
2024-06-10T06:25:52.000,    42.98553237915039,    15.509255981445312,    15.515519618988037,    275.2408813476562,    27.843092346191405,    8.667891120910644,    2.168200063705444,    4.38950023651123,    0.6460499882698059,    5.75,    34.60669466188553,    25.56006642686507,    d
2024-06-10T06:25:54.750,    42.98502286275228,    15.509190877278646,    15.515432914098104,    275.5774637858073,    26.2322359085083,    8.668118317921957,    2.0728333791097007,    4.415916919708252,    0.6712083121140798,    6.0,    34.606193727498436,    25.559703999034355,    d
2024-06-10T06:25:57.750,    42.98469225565592,    15.509546915690104,    15.5157870054245,    274.7108968098958,    24.68078549702962,    8.667999744415283,    2.2121667861938477,    4.393500248591105,    0.6519416570663452,    6.25,    34.60547721174281,    25.559082009554572,    d
2024-06-10T06:26:00.500,    42.9852798461914,    15.509906005859374,    15.515844583511353,    275.81581420898436,    23.125815200805665,    8.667861938476562,    2.1117000579833984,    4.436800098419189,    0.6810099720954895,    6.5,    34.60558346001031,    25.559092728007954,    d
