// SOMLIT somlit.fr;;;;;;;
// RBR processing IUEM;2025-07-01;11:12:04;;;;;
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);°C;µg/l;µMol/m²/s;PSU;m
;;;;;;;
5;2024-06-20;14:37:01;16.3983;2.0;945.527;34.4696;0.75
5;2024-06-20;14:37:03;16.3857;2.0;680.642;34.474;1.0
5;2024-06-20;14:37:06;16.3652;2.0;711.476;34.4805;1.25
5;2024-06-20;14:37:10;16.3648;2.0;830.01;34.4803;1.5
5;2024-06-20;14:37:13;16.3665;2.0;506.873;34.4788;1.75
5;2024-06-20;14:37:17;16.3631;2.0;528.523;34.478;2.0
5;2024-06-20;14:37:19;16.3488;2.0;427.27;34.4793;2.25
5;2024-06-20;14:37:22;16.3446;2.0;374.26;34.4813;2.5
5;2024-06-20;14:37:25;16.3429;2.0;363.199;34.4888;2.75
5;2024-06-20;14:37:27;16.3538;2.0;349.296;34.484;3.0
5;2024-06-20;14:37:29;16.3557;2.0;316.302;34.4946;3.25
5;2024-06-20;14:37:32;16.3413;2.0;305.699;34.4974;3.5
5;2024-06-20;14:37:34;16.3301;2.0;300.57;34.5004;3.75
5;2024-06-20;14:37:37;16.3199;2.0;271.578;34.5087;4.0
5;2024-06-20;14:37:40;16.3162;2.0;242.306;34.5061;4.25
5;2024-06-20;14:37:43;16.3136;2.0;208.228;34.5093;4.5
5;2024-06-20;14:37:46;16.3151;2.0;192.271;34.5072;4.75
5;2024-06-20;14:37:49;16.3147;2.0;160.265;34.5106;5.0
5;2024-06-20;14:37:52;16.3122;2.0;130.367;34.5151;5.25
5;2024-06-20;14:37:55;16.3109;2.0;146.509;34.5158;5.5
5;2024-06-20;14:37:59;16.3107;3.0;224.958;34.5187;5.75
5;2024-06-20;14:38:02;16.3109;2.0;222.38;34.5189;6.0
5;2024-06-20;14:38:05;16.3087;2.0;222.755;34.5189;6.25
5;2024-06-20;14:38:08;16.3052;2.0;214.781;34.5196;6.5
5;2024-06-20;14:38:12;16.3066;2.0;202.38;34.5246;6.75
5;2024-06-20;14:38:16;16.3062;2.0;151.191;34.5262;7.0
5;2024-06-20;14:38:19;16.3036;2.0;169.575;34.5286;7.25
5;2024-06-20;14:38:23;16.2999;2.0;188.156;34.5286;7.5
5;2024-06-20;14:38:27;16.3013;2.0;186.437;34.5325;7.75
5;2024-06-20;14:38:30;16.3003;2.0;171.141;34.5316;8.0
